MatvareID;Matvare;Vann;Kilojoule;Kilokalorier;Fett;Omega-3;Karbohydrat;Sukker, tilsatt;Protein;Salt;Alkohol;Vitamin A;Vitamin D;Vitamin E;Vitamin B6;Vitamin C;Kalsium
04.208;Akkar, innbakt, forfritert, fryst;57;888;212;10,1;0,91;18,6;0;11,2;0,2;0;47;0,1;2,4;0,32;0;81
04.313;Akkar, innbakt, forfritert, stekt i soyaolje;43;1380;331;21,2;1,46;22;0;12,6;0,2;0;49;0,2;3,1;0,3;0;96
04.302;Akkar, tiarmet blekksprut, kokt;75;492;117;2,9;1,19;0;0;22,6;0,5;0;24;0;2,1;0,95;0;25
04.262;Akkar, tiarmet blekksprut, rå;81;325;77;1,7;0,61;0;0;15,4;0,3;0;15;0;1,2;0,69;0;13
04.076;Blåskjell, avrent, hermetisk;76;451;107;2,3;0,66;4,7;0;16,9;1,3;0;42;0,1;2,2;0;0;40
04.053;Blåskjell, rå;85;229;54;1,4;0,5;0;0;10,4;1,5;0;14;0;0,8;0,1;0;30
04.054;Hummer, kokt;78;281;66;0,6;0,2;0;0;15,2;1,7;0;0;0;4,3;0,21;0;138
04.264;Kamskjell, kokt;82;330;78;1,2;0,4;0;0;16,8;0,1;0;4;4,4;1,5;0,04;0;8
04.114;Kamskjell, rå;78;345;82;1,1;0,32;0;0;17,9;0,1;0;4;4,2;1,3;0,04;0;7
04.340;Kongereke, rå;82;325;77;0,7;0,2;0;0;17,6;0,5;0;0;0;1,8;0,11;0;44
04.055;Krabbe, kokt;72;456;108;1,8;0,31;0;0;22,9;1,4;0;4;0;4,7;0,2;0;551
04.091;Krabbe, naturell, hermetisk;72;456;108;1,8;0,4;0;0;22,9;1,4;0;0;0;1,2;0,3;0;120
04.265;Krabbepinner, crabsticks, fryst;72;484;114;0,8;0,11;14,1;3,5;12,5;2;0;2;0,7;0,7;0,32;0;9
04.121;Kreps, kokt;85;230;55;1,3;0,47;0;0;10,7;1,9;0;0;0;3,2;0,2;0;222
04.374;Krepsehale, i lake, avrent;83;296;70;0,4;0,06;0,8;0;15,6;2,1;0;0;0;1,4;0;0;32
04.051;Lever, torsk, rå;37;2276;553;59;13,71;0;0;5,5;0,1;0;4794;89,7;5,2;0,09;0;5
04.098;Reker, i lake, avrent;82;306;72;0,3;0,07;1,2;0;16,3;2,5;0;0;0;3,1;0;0;37
04.207;Reker, innbakt, forfritert, fryst;51;945;225;10;0,07;18,6;0;14,8;0,8;0;1;1,8;1,1;0,06;0;36
04.277;Reker, innbakt, forfritert, stekt i soyaolje;47;1127;270;16,4;0,37;17,2;0;13;0,6;0;1;1,5;1,4;0,04;0;33
04.057;Reker, kokt;68;426;100;0,8;0,19;0;0;23,3;1,5;0;2;3,5;5,3;0,1;0;61
04.318;Rogn, torsk, hermetisk, stekt i fett;62;918;220;13,3;1,04;0;0;25,1;0,3;0;105;16,2;6,1;0,25;0;12
04.312;Rogn, torsk, kokt;78;422;100;2,5;1,11;0;0;19,3;0,2;0;26;4,8;10,3;0,2;17;9
04.100;Rogn, torsk, presset, hermetisk;74;531;126;1,9;0,61;0;0;27,1;0,3;0;79;18;6,2;0,32;0;11
04.052;Rogn, torsk, rå;72;491;116;2,6;1;0;0;23,2;0,3;0;28;5,2;10,3;0,26;19;8
04.258;Snegler, hermetisk;79;326;77;1,4;0,33;0;0;16,1;0,2;0;90;1,1;0,8;0,05;0;170
04.367;Strandsnegle, norsk;77;367;87;1,4;0,22;3,3;0;15,2;1,1;0;30;0;5;0,13;0;10
04.058;Østers, rå;80;247;59;2,4;0,65;0;0;9,3;0,3;0;38;3,1;1,1;0,2;0;22
05.132;Bokhvetemel;24;1301;307;2,8;0;56,2;0;12;0;0;0;0;0;0,24;0;15
05.002;Byggmel;14;1414;334;2;0,1;65,6;0;8,7;0;0;0;0;0,5;0,22;0;27
05.120;Finbakstmel;15;1462;345;2;0,06;70,5;0;10;0;0;0;0;0,8;0,08;0;17
05.121;Grovbakstmel, 40 % sammalt;14;1365;323;2;0,07;60,8;0;11,6;0;0;0;0;0,9;0,12;0;22
05.122;Havrekli;10;1519;361;7,5;0,13;54,6;0;12,3;0;0;0;0;7,5;0,17;0;58
05.004;Havremel;10;1573;373;7;0,08;61,7;0;11,7;0;0;0;0;0,8;0,2;0;53
05.007;Hvetekim;15;1384;331;9,3;0,72;25,1;0;27,4;0;0;5;0;16;1,82;0;60
05.006;Hvetemel, sammalt, fint/grovt;14;1392;330;2,1;0,09;57,9;0;13,4;0;0;0;0;0,8;0,25;0;36
05.010;Hvetemel, siktet;14;1452;343;1,4;0,05;68,1;0;12,1;0;0;0;0;0,5;0,12;2;21
05.496;Hvetemel, økologisk;14;1453;343;1,5;0,05;66,3;0;13,7;0;0;0;0;0,5;0,12;0;25
05.351;Kakemiks, fin, glutenfri, pulver, Toro;7;1591;375;0,7;0,03;91;3,7;1;1,5;0;0;0;0,2;0,02;0;10
05.383;Kikertmel;9;1581;375;5,4;0,09;53,8;0;22,7;0;0;3;0;2,5;0,45;0;58
05.445;Kokosmel;2;2665;648;61,3;0;5,3;0;6,5;0;0;0;0;0;0,09;0;13
05.008;Kruskakli, hvetekli, Møllerens;18;1007;244;3,5;0,14;11,3;0;16,3;0;0;0;0;0,5;0,9;0;104
05.494;Kruskakli, hvetekli, Regal;18;1048;253;3,7;0,17;15,8;0;15,6;0;0;0;0;1,2;0,89;1;90
05.013;Maismel;9;1542;364;2,3;0,03;77;0;6;0;0;9;0;1,1;0,1;0;2
05.015;Maisstivelse;12;1510;355;0;0;88,8;0;0;0;0;0;0;0;0;0;8
05.420;Mandelmel;4;2492;603;53,1;0;4;0;22,4;0;0;0;0;25,5;0,11;0;270
05.478;Mel, glutenfritt, Finax;15;1431;337;0;0;79,8;0;3,4;0,1;0;1;0;0;0,6;0;111
05.479;Mel, glutenfritt, Finmix, Semper;1;1554;367;0;0;82,9;0;2;0,1;0;0;0;0;0,35;0;8
05.424;Mel, glutenfritt, grovt, Semper;11;1421;336;0,7;0,01;76;M;2,3;0,1;0;M;0;0;0,21;5;34
05.251;Mel, glutenfritt, grovt, Toro;3;1659;393;4;0,05;79,9;4,7;5;1;0;0;0;0,1;0,09;0;50
05.425;Mel, glutenfritt, Jyttemel Original;11;1442;341;1,4;0,24;71,7;0;6,9;0;0;M;0;0,1;0,21;2;37
05.250;Mel, glutenfritt, lyst, Toro;9;1530;361;1,1;0,08;84,6;4,7;1,1;1,3;0;2;0;0,3;0,02;3;66
05.426;Mel, glutenfritt, Schär;11;1419;335;0,7;0,02;77,4;M;2,5;1;0;M;0;0,1;0,04;0;12
05.480;Mel, havrebrødmiks, glutenfri, Toro;3;1686;400;6,3;1;76,9;M;4,1;1,6;0;0;0;2,2;0,09;0;126
05.481;Mel, vaffelmiks, glutenfri, Toro;51;886;209;2,4;0,06;40,7;M;6;1,2;0;31;0,2;0,4;0,13;6;119
05.020;Potetmel, potetstivelse;15;1431;337;0;0;84,2;0;0;0;0;0;0;0;0;0;11
05.223;Rismel;7;1566;369;0,5;0;83,9;0;6,2;0;0;0;0;0;0,2;0;6
05.026;Rugmel, sammalt;14;1322;314;1,5;0,09;56,5;0;9,1;0;0;0;0;0,5;0,2;0;37
05.027;Rugmel, siktet;13;1405;332;1,2;0,06;69;0;5,8;0;0;0;0;0,1;0,09;0;20
06.087;Soyamel;6;1874;450;22,4;1,51;18,7;0;34,3;0;0;0;0;4,3;0,4;0;182
06.196;Soyamel, med mindre fett;5;1552;370;8,9;0,56;14,6;0;49,8;0;0;2;0;0,6;1,05;0;285
05.495;Speltmel, siktet;13;1466;346;1,7;0,04;66,2;0;14,3;0;0;0;0;0,5;0,11;3;21
05.482;Teffmel;12;1438;340;0,6;0,14;69,1;0;10,8;0;0;0;0;0,1;0,48;0;145
05.231;Bokhvete, hele korn;22;1329;314;3,1;0;55,6;0;13,1;0;0;0;0;0,1;0,29;0;15
05.233;Bulgurgryn, tørr;26;1215;288;1,9;0;50,9;0;11,8;0;0;0;0;0,1;0,19;0;29
05.001;Byggryn;14;1384;327;1,1;0,06;65,4;0;8,6;0;0;0;0;0,7;0,33;0;23
05.225;Couscous, tørr;9;1362;321;0,6;0,01;63,6;0;12,8;0;0;0;0;0,1;0,11;0;24
05.003;Havregryn, lettkokte/store;10;1553;369;6,7;0,08;57,2;0;14,1;0;0;0;0;0,6;0,13;0;55
05.005;Hirse, hele korn;14;1444;341;2,9;0,09;66,6;0;10,5;0;0;0;0;0,1;0,75;0;10
05.009;Hvete, helkorn;14;1330;315;2,4;0,06;54,4;0;13;0;0;0;0;0,9;0,19;0;31
05.331;Nudler av ris, tørr;12;1489;351;0,6;0,03;82,2;0;3,4;0,5;0;0;0;0;0,02;0;18
05.379;Nudler, glass, tørr;13;1464;345;0,1;0;85,6;0;0,2;0;0;0;0;0,1;0,05;0;25
05.330;Nudler, med egg, tørr;8;1521;359;2;0,11;72,6;0;12;0,6;0;6;0,2;0,5;0,15;0;73
05.222;Nudler, uten egg, tørr;11;1451;343;3,3;0,32;66,4;0;10,2;0;0;0;0;0,5;0,06;0;22
05.326;Pasta, fersk med kjøtt og ost, tortellini, rå;35;1191;282;4,1;0,05;48,8;0;11;0,7;0;22;0;2,2;0,09;0;49
05.325;Pasta, fersk med kjøtt, tortellini, rå;31;1230;291;4,6;0,11;47,1;0;13,6;1,3;0;16;0;0,8;0,13;0;39
05.327;Pasta, fersk med ost, ravioli, rå;29;1353;321;7,4;0,12;48,4;0;13,2;1,7;0;45;0;1,4;0,11;0;133
05.332;Pasta, fullkorn, tørr;10;1533;362;2,5;0,04;68,3;0;12,6;0;0;0;0;0,6;0,31;0;39
05.421;Pasta, glutenfri, av mais og ris, tørr, Barilla;9;1498;353;1,4;0,02;78,3;0;5,8;0;0;9;0;0,1;0,1;5;5
05.423;Pasta, glutenfri, av ris og grønnsaker, tørr, Orgran tricolore;9;1440;340;1;0;75,2;0;6,2;0;0;2;0;0,1;0,15;0;14
05.422;Pasta, glutenfri, spagetti, tørr, Semper;9;1470;347;2,4;0,12;72,7;0;6,8;0;0;M;0;0,1;0,27;4;14
05.227;Pasta, grønn, fersk, rå;47;973;230;4;0,1;38,3;0;9,2;0,7;0;74;0,5;1,9;0,09;2;39
05.226;Pasta, naturell, fersk, rå;43;1039;246;4,2;0,1;41,5;0;9,7;0,7;0;41;0,6;1,9;0,08;0;23
05.016;Pasta, naturell, tørr;9;1471;347;1,3;0,02;69,8;0;11,9;0;0;0;0;0,1;0,11;0;25
05.443;Perlebygg;24;1219;289;2;0;51,9;0;9,1;0;0;0;0;0;0,19;0;23
05.442;Perlespelt;25;1185;281;2,4;0;44,8;0;12,1;0;0;0;0;0,4;0,18;0;24
05.384;Ris, arborio, risottoris, tørr;13;1605;378;1;0,02;85,2;0;6,4;0;0;0;0;0;0,11;0;5
05.023;Ris, grøtris, 1 times koketid, tørr;11;1516;357;0,8;0,04;80,5;0;6,4;0;0;0;0;0;0,21;0;0
05.307;Ris, grøtris, 5-25 min koketid, tørr;10;1503;354;0,7;0,03;80;3,6;6,5;1,7;0;0;0;0;0,29;0;5
05.304;Ris, hurtigris, 1 % salt, tørr;10;1483;349;0,2;0,01;78,2;0;7,9;0,7;0;0;0;0;0,35;0;11
05.024;Ris, hurtigris, tørr;9;1523;359;0,7;0,03;78,4;0;8,5;0;0;0;0;0;0,44;0;73
05.305;Ris, polert, Basmatiris, tørr;12;1504;354;1,1;0,05;76,8;0;9,2;0;0;0;0;0;0,42;0;18
05.306;Ris, polert, Jasminris, tørr;13;1505;354;0,7;0,03;79,5;0;7,5;0;0;0;0;0;0,75;0;0
05.212;Ris, polert, langkornet, tørr;13;1456;343;0,7;0,03;75,9;0;7,8;0;0;0;0;0;0,56;0;0
05.022;Ris, polert, parboiled, langkornet, tørr;11;1474;347;1,2;0,02;75,7;0;7,7;0;0;0;0;0;0,51;0;178
05.021;Ris, upolert, naturris, langkornet, tørr;10;1542;364;3;0,04;72,9;0;9,4;0;0;0;0;0;0,56;0;11
05.339;Ris, villris, rå;8;1496;353;1,1;0,33;68,7;0;14;0;0;1;0;0,8;0,39;0;21
05.029;Semulegryn, hvetegryn;15;1438;339;2;0,07;69,1;0;10;0;0;0;0;0,8;0,08;5;17
05.224;Sorghum;11;1521;359;3,3;0,06;69,8;0;11;0;0;0;0;0,8;0,75;0;28
05.285;Bulgurgryn, kokt;76;393;93;0,6;0;16,8;0;3,7;0,4;0;0;0;0;0,03;0;10
05.447;Byggryn, kokt;72;456;108;0,3;0,02;21,8;0;2,7;0;0;0;0;0,2;0,06;0;8
05.252;Couscous, kokt;68;561;133;1,5;0,05;24,1;0;4,8;0,4;0;7;0,1;0,2;0,03;0;9
05.334;Nudler av ris, kokt uten salt;58;772;183;3,1;0,13;36,8;0;1,5;0,1;0;0;0;0,6;0,01;0;8
05.333;Nudler, kokt, med krydder;59;884;211;10,1;0,54;24,6;0,2;4,7;1,8;0;0;0;1,2;0,04;0;10
05.335;Pasta, fullkorn, kokt med salt;66;605;143;2,5;0,08;24,3;0;4,5;0,5;0;9;0,1;0,5;0,1;0;13
05.253;Pasta, grønn, fersk, kokt;79;394;94;2,5;0,08;14;0;3,4;0,4;0;30;0,3;0,9;0,03;0;14
05.229;Pasta, naturell, fersk, kokt;78;418;99;2,6;0,08;15,1;0;3,5;0,4;0;19;0,3;0,8;0,03;0;8
05.130;Pasta, naturell, kokt;67;584;138;2,1;0,07;24,9;0;4,2;0,5;0;9;0,1;0,3;0,03;0;9
05.337;Ris, Basmati, kokt;70;511;120;0,3;0,02;26,3;0;3;0;0;0;0;0;0,07;0;6
05.336;Ris, hurtigris, 1 % salt, kokt;70;502;118;0,1;0;26,6;0;2,6;0,1;0;0;0;0;0,06;0;4
05.254;Ris, hurtigris, kokt;70;515;121;0,2;0,01;26,7;0;2,7;0;0;0;0;0;0,07;0;25
05.338;Ris, Jasmin, kokt;70;509;120;0,2;0,01;27;0;2,4;0;0;0;0;0;0,13;0;0
05.289;Ris, polert, langkornet, kokt;71;492;116;0,2;0,01;25,8;0;2,5;0;0;0;0;0;0,09;0;0
05.125;Ris, polert, parboiled, langkornet, kokt;71;497;117;0,4;0,01;25,7;0;2,5;0;0;0;0;0;0,09;0;61
05.255;Ris, upolert, naturris, langkornet, kokt;70;518;122;0,9;0,01;24,8;0;3;0;0;0;0;0;0,1;0;4
05.340;Ris, villris, kokt;70;503;119;0,3;0,11;23,4;0;4,5;0;0;0;0;0,3;0,07;0;7
05.476;Corn flakes, glutenfri, Schär;13;1446;341;0,2;0;75,6;M;7,5;1,8;0;1;0;0,2;2,5;0;3
05.033;Corn flakes, Kelloggs;5;1617;381;1;0,02;84,1;M;7,1;1,1;0;4;0;0;0,07;0;4
05.239;Corn flakes, søt, Frosties;4;1625;383;0,9;0;87,5;24;5,3;1,5;0;1;0;0;0,06;0;8
05.373;Frokostkorn, Jippi Frokosttall;8;1531;362;2,6;0,18;69,1;9,7;11;0,5;0;1;0;0,8;0,14;0;27
05.240;Frokostkorn, ristet hvete og ris, Spesial K;3;1587;375;1,5;0;79;16;9;1;0;0;0;0,3;0,25;0;15
05.158;Frokostkorn, sjokoladesmak;4;1637;386;2;0,1;83,1;37,7;7,3;0,7;0;1;0;0,2;0,19;0;33
05.375;Frokostkorn, sjokoladesmak, Coco Pops Crunchers;3;1611;381;2,5;0;78;24;9;0,8;0;0;0;0,6;0,06;0;23
05.395;Frokostkorn, sjokoladesmak, Nestlé Nesquick;3;1562;369;3,6;0,04;72,1;M;8,7;0,5;0;0;0;0,5;0,1;M;170
05.474;Fruktmüsli, frokostblanding, glutenfri, Finax;0;1562;372;4,7;0,05;61,8;M;8,1;1;0;59;0;2,6;0,15;22;53
05.483;Granola, hjemmelaget;12;1940;465;26;1,59;40,5;2,9;12,7;0,5;0;6;0,1;5,7;0,16;1;86
05.136;Havre, ristet, med frukt, olje, Crüsli;4;1865;444;15;0,71;67;22,7;7;0,1;0;0;0;7;0,14;0;27
05.376;Havreflak, Havreflakes;5;1654;392;6;0,07;68;10,7;12;1;0;0;0;0,8;0,22;1;41
05.497;Havregryn, lettkokte, økologiske;12;1530;363;6,1;0,08;58,4;0;13,3;0;0;0;0;0,6;0,12;0;57
05.237;Havreputer, Havrefras;5;1530;363;6,1;0,09;61,5;M;9,8;0,8;0;0;0;0,7;0,15;M;59
05.374;Havreputer, Jippi Havreputer;2;1702;403;5,7;0,06;71,7;9,5;12,2;0,5;0;0;0;0,6;0,19;0;41
05.394;Havreringer, Nestlé Cheerios;3;1662;394;7,3;0,06;67,5;M;10,9;0,8;0;0;0;1,2;0,06;M;57
05.244;Hvetebrikker, Weetabix;6;1514;358;2,5;0,05;67,4;3;11,3;0,7;0;0;0;0,8;0,33;0;28
05.156;Hveteflak ristet, med hvetekli, All-bran Regular;4;1419;336;1,8;0,08;62,3;M;10,4;0,7;0;0;0;0,7;0,23;M;43
05.241;Hvetekli, ristet, All-Bran plus;4;1473;349;3,6;0,13;61,9;12,5;10,3;0,6;0;0;0;1,5;0,91;0;35
05.034;Kornblanding, 4-korn;14;1397;331;2,9;0,07;58,4;0;11,2;0;0;0;0;0,6;0,21;0;37
05.377;Kornblanding, med bær, Go'dag Blåbærmüsli;12;1386;328;2;0,02;62;5,5;10;0,5;0;4;0;1;0,18;0;28
05.235;Kornblanding, med frukt og nøtter, Go'dag Energimüsli;8;1686;401;11;0,13;60;6,7;11;0;0;1;0;2,6;0,26;5;54
05.400;Kornblanding, med frukt, AXA Fruktmüsli;11;1587;376;5,7;0,06;69,8;M;8,5;0,4;0;0;0;0,8;0,11;M;45
05.236;Kornblanding, med frukt, Go'dag Fruktmüsli;9;1499;355;5;0,06;65;7,8;9;0,5;0;2;0;0,7;0,2;5;35
05.238;Kornblanding, müsli med frukt, nøtter, søtet;8;1542;365;3,8;0,07;70,6;13;8;0,4;0;0;0;1,5;0,15;0;25
05.378;Kornblanding, Vita Hjertego' Flerkornsblanding med Blåbær og Tranebær;6;1516;360;4;0,06;62;7,5;10;0,8;0;1;0;1,2;0,17;0;30
05.477;Mais- og risflak, frokostblanding, glutenfri, Schär;14;1436;339;0,6;0;74,7;M;6,3;0,6;0;0;0;0;2,5;0;31
05.475;Mais- og risflak, frokostblanding, glutenfri, special flakes, Semper;8;1570;370;0,7;0;84;M;6,2;0,4;0;0;0;0;2,5;0;8
05.037;Puffet havre, Havrenøtter;3;1701;403;6,5;0,07;69,1;0;14,1;0;0;0;0;0,5;0,46;0;37
05.038;Puffet hvete, Hvetenøtter;3;1599;378;2,2;0,05;68,5;0;15,5;0;0;0;0;0,8;0,44;0;23
05.036;Puffet hvete, med sukker og honning, Honni korn;3;1617;382;1,5;0,09;84;34;6;0,1;0;0;0;0,2;0,27;0;19
05.039;Puffet ris;6;1604;378;0,9;0,04;86;0;6;0;0;1;0;0,1;0,08;0;3
05.454;Bagels, hjemmelaget;35;1234;293;8,5;0,07;42,6;1,2;9,8;1,2;0;42;0,7;0,8;0,1;1;63
05.455;Baguette, grov, hjemmelaget;41;1011;239;2,9;0,05;42,3;0,1;8,4;0,5;0;14;0,2;0,4;0,11;1;18
05.049;Brød, 1/3 sammalt mel, skummet melk, hjemmebakt;38;1030;243;1,2;0,04;45,9;0;9,6;0,3;0;0;0;0,4;0,12;1;48
05.048;Brød, 1/3 sammalt mel, vann, hjemmebakt;40;999;236;1,2;0,04;44,9;0;8,8;0,3;0;0;0;0,4;0,11;1;18
05.041;Brød, 100 % sammalt mel, skummet melk, hjemmebakt;36;1034;245;1,5;0,06;42,3;0;11;0,3;0;0;0;0,6;0,18;0;85
05.045;Brød, 2/3 sammalt mel, skummet melk, hjemmebakt;36;1049;248;1,4;0,05;44,6;0;10,7;0,3;0;0;0;0,5;0,17;1;82
05.044;Brød, 2/3 sammalt mel, vann, hjemmebakt;40;985;233;1,3;0,05;42,6;0;9,1;0,3;0;0;0;0,5;0,14;0;22
05.051;Brød, 25 % sammalt mel, skummet melk, hjemmebakt;38;1034;244;1,1;0,04;46,6;0;9,5;0,3;0;0;0;0,4;0,11;1;47
05.050;Brød, 25 % sammalt mel, vann, hjemmebakt;38;1036;245;1,3;0,04;45,9;0;9,6;0,3;0;1;0,1;0,4;0,11;1;47
05.047;Brød, 50 % sammalt mel, skummet melk, hjemmebakt;38;1023;242;1,3;0,05;44,8;0;9,7;0,3;0;0;0;0,5;0,13;0;50
05.046;Brød, 50 % sammalt mel, vann, hjemmebakt;40;992;234;1,2;0,05;43,7;0;9;0,3;0;0;0;0,5;0,12;0;20
05.043;Brød, 75 % sammalt mel, skummet melk, hjemmebakt;36;1045;247;1,4;0,05;44,1;0;10,7;0,3;0;0;0;0,5;0,16;0;82
05.042;Brød, 75 % sammalt mel, vann, hjemmebakt;40;982;232;1,3;0,05;42;0;9,2;0,3;0;0;0;0,5;0,15;0;23
05.054;Brød, ekstra grovt, 75 % sammalt mel, hjemmebakt;37;1135;269;4,2;0,16;46,5;0;9,6;0,8;0;18;0,3;0,8;0,09;1;73
05.264;Brød, glutenfritt, fint, med lettmelk, hjemmebakt;44;931;220;1,8;0,05;46,5;2,8;2,9;0,8;0;9;0;0,2;0,04;0;76
05.262;Brød, glutenfritt, fint, med vann, hjemmebakt;50;877;207;1;0,04;47,4;2,6;1;0,7;0;1;0;0,2;0,02;0;5
05.265;Brød, glutenfritt, grovt, med lettmelk, hjemmebakt;44;917;217;2,3;0,08;42,8;2,6;4,1;0,6;0;11;0;0,2;0,08;0;81
05.263;Brød, glutenfritt, grovt, med vann, hjemmebakt;50;886;209;1,4;0,06;44,4;2,6;2,7;0,6;0;4;0;0,2;0,05;0;17
05.355;Brød, glutenfritt, grovt, soyabasert drikke med kalsium, hjemmebakt;44;961;228;2,7;0,5;44,4;4,2;4,1;0,6;0;4;0;0,3;0,07;1;83
05.354;Brød, glutenfritt, grovt, soyabasert drikke, hjemmebakt;46;897;212;2,8;0,52;40,3;2,6;4,2;0,6;0;4;0;0,3;0,07;0;24
05.129;Brød, grovbakst, 40 % sammalt mel, hjemmebakt;40;1019;241;2,7;0,1;43,1;0,6;8,4;1;0;7;0,1;0,8;0,09;0;16
05.437;Focaccia;36;1302;310;12,2;0,1;41,2;0,3;7,5;1,3;0;1;0;1,6;0,08;1;18
05.452;Horn, fint, hjemmelaget;34;1261;300;8,2;0,16;44,1;0,6;10,3;0,9;0;33;0,5;1,2;0,1;1;95
05.453;Horn, grov, hjemmelaget;39;1138;271;7,6;0,07;37,5;1;10,3;0,8;0;42;0,7;0,7;0,13;0;57
05.053;Loff, skummet melk, hjemmebakt;37;1135;269;4,2;0,16;46,5;0;9,6;0,8;0;18;0,3;0,8;0,09;1;73
05.052;Loff, vann, hjemmebakt;40;1073;254;4,2;0,16;44,4;0;8,1;0,7;0;18;0,3;0,8;0,08;1;14
05.444;Pizzasnurrer;52;922;219;6,7;0,12;29,7;0,1;8,8;0,8;0;30;0,2;0,9;0,08;4;128
05.065;Rundstykke, baguette, finbakstmel, hjemmebakt;36;1120;265;2,8;0,11;51,4;0,7;7,4;1;0;0;0;0,8;0,07;0;13
05.206;Rundstykke, fint, med skummet melk, hjemmebakt;36;1160;275;5,2;0,2;45,8;0;9,5;0,5;0;24;0,3;1;0,1;1;72
05.300;Rundstykke, fint, med vann, hjemmebakt;40;1099;260;5,2;0,2;43,8;0;8;0,4;0;23;0,3;1;0,08;1;14
05.067;Rundstykke, grovt, med skummet melk, hjemmebakt;37;1125;267;5,4;0,21;42,2;0;9,6;3,8;0;24;0,3;1,1;0,12;0;77
05.301;Rundstykke, grovt, med vann, hjemmebakt;40;1079;256;5,4;0,21;40,5;0;8,4;0,4;0;23;0,3;1,1;0,12;0;19
05.066;Rundstykke, mellomgrovt, med skummet melk, hjemmebakt;36;1148;272;5,3;0,2;44,1;0;9,7;0,7;0;24;0,3;1;0,12;1;75
05.302;Rundstykke, mellomgrovt, med vann, hjemmebakt;40;1088;258;5,3;0,2;42,2;0;8,2;0,7;0;23;0,3;1;0,1;1;17
05.485;Scones, fin, glutenfri;29;1302;310;8,4;0,19;52,2;0;2,1;0,9;0;88;1,1;0,8;0,22;0;58
05.489;Scones, grov, glutenfri;36;1221;290;8,8;0,2;48;0;2,3;0,9;0;75;1,1;0,6;0,12;2;74
05.413;Scones, grove, med melk;33;1252;298;8,1;0,53;45;3,5;9;1,3;0;1;0,1;1,7;0,1;0;91
05.414;Scones, grove, med yoghurt;39;1082;257;5;0,27;40,3;0;9,6;1,7;0;18;0;0,5;0,12;0;134
05.491;Baguett, glutenfri, Semper;36;1148;272;3,5;0,13;55;5;4;3;0;0;0;0,7;0,06;1;126
05.211;Baguette, fin, halvstekt, stekt;36;1120;265;2,8;0,11;51,4;0,7;7,4;1;0;0;0;0,8;0,06;0;13
05.344;Brød, ekstra grovt (75-100 %), karbohydratredusert, kjøpt, Fiber og frø;41;1088;260;11;1,08;19,7;0;15,9;1;0;0;0;2,4;0,11;0;115
05.343;Brød, ekstra grovt (75-100 %), kjøpt;40;936;221;2,2;0,11;35,9;M;11,6;1;0;0;0;0,7;0,11;M;48
05.366;Brød, ekstra grovt (75-100 %), kjøpt, Grovbrød uten hele korn;37;954;226;3,3;0,15;35,3;1;10,5;1;0;3;0;1,1;0,11;0;30
05.390;Brød, ekstra grovt (75-100 %), kjøpt, Grovt & Godt Grovbrød;40;897;212;2;0,17;32,5;M;12,4;1;0;0;0;0,8;0,16;0;47
05.367;Brød, ekstra grovt (75-100 %), kjøpt, Grovt og godt havrebrød;39;974;230;2,4;0,05;39,2;M;10,8;1,2;0;0;0;0,5;0,06;M;48
05.368;Brød, ekstra grovt (75-100 %), kjøpt, Havrebrød;41;925;219;4;0,17;32;0;11;0,8;0;0;0;1,5;0,08;0;33
05.427;Brød, glutenfritt, Semper formbrød;29;1040;247;4,4;0,02;45,9;M;2,9;2,1;0;M;0;3;0,03;0;28
05.342;Brød, grovt (50-75 %), kjøpt;37;1001;237;2,3;0,15;42,2;M;9;1,2;0;0;0;0,6;0,11;M;25
05.392;Brød, grovt (50-75 %), kjøpt, First Price kneipp;37;1040;246;2,2;0,15;45,3;M;8,6;1,5;0;0;0;0,6;0,11;0;24
05.363;Brød, grovt (50-75 %), kjøpt, Istidbrød;40;980;232;2,3;0,06;42,3;0,1;8,1;1,3;0;1;0;0,9;0,08;0;20
05.361;Brød, grovt (50-75 %), kjøpt, Josefinebrød;35;1034;245;2,3;0,07;44,3;0,2;9;1,1;0;2;0;0,9;0,08;0;20
05.365;Brød, grovt (50-75 %), kjøpt, Løvebrølbrød;34;1037;246;4,4;0,06;41,4;0;7,5;1;0;1;0;1,6;0,1;0;22
05.389;Brød, grovt (50-75 %), kjøpt, Norsk Fjellbrød;36;1045;247;2,8;0,18;44;M;8,5;1;0;0;0;0,8;0,12;0;20
05.393;Brød, grovt (50-75 %), kjøpt, Pågen kjernesunt brød;39;968;229;2,7;0,18;38,1;M;10,3;1,2;0;0;0;0,6;0,09;0;20
05.362;Brød, grovt (50-75 %), kjøpt, Skibrød;36;992;235;2;0,06;41,7;0,2;9,6;1,2;0;1;0;0,6;0,08;0;25
05.364;Brød, grovt (50-75 %), kjøpt, Speltbrød;38;1132;270;8,1;0,24;34,9;1;11,4;1;0;0;0;4;0,2;0;28
05.391;Brød, grovt (50-75 %), kjøpt, Superbrød;37;950;225;1,6;0,09;41,3;M;8,5;1,3;0;0;0;0,6;0,12;0;37
05.468;Brød, grovt, glutenfritt, Fria;16;1227;293;2,5;0,34;53;M;0,9;1,2;0;0;0;0,5;0,04;0;42
05.341;Brød, halvgrovt (25-50 %), kjøpt;37;978;231;2,4;0,07;42,2;0,2;8;1,1;0;1;0;0,8;0,09;0;26
